/var/spool/slurmd/job26744380/slurm_script: line 17: activate: No such file or directory

0it [00:00, ?it/s]
1it [00:00,  3.07it/s]
1588it [03:17,  7.57it/s]
1589it [03:17,  7.78it/s]
1590it [03:17,  7.82it/s]
1591it [03:17,  8.04it/s]
1592it [03:17,  8.07it/s]
1593it [03:17,  7.60it/s]
1594it [03:17,  7.78it/s]
1595it [03:18,  7.82it/s]
1597it [03:18,  8.46it/s]
1599it [03:18,  9.13it/s]
1600it [03:18,  9.25it/s]
1601it [03:18,  8.89it/s]
1603it [03:18,  9.32it/s]
1604it [03:19,  8.97it/s]
1606it [03:19,  8.73it/s]
1607it [03:19,  8.06it/s]
1609it [03:19,  8.27it/s]
1610it [03:19,  8.66it/s]
1612it [03:19,  9.31it/s]
1613it [03:20,  7.54it/s]
1614it [03:20,  7.55it/s]
1616it [03:20,  8.02it/s]
1617it [03:20,  8.39it/s]
1618it [03:20,  7.65it/s]
1619it [03:20,  7.48it/s]
1620it [03:20,  7.99it/s]
1621it [03:21,  8.00it/s]
1623it [03:21,  8.55it/s]
1624it [03:21,  8.89it/s]
1625it [03:21,  8.85it/s]
1627it [03:21,  8.70it/s]
1628it [03:21,  8.43it/s]
1630it [03:22,  9.16it/s]
1631it [03:22,  8.79it/s]
1633it [03:22,  8.69it/s]
1635it [03:22,  9.67it/s]
1637it [03:22,  8.81it/s]
1638it [03:22,  8.95it/s]
1639it [03:23,  9.13it/s]
1640it [03:23,  9.09it/s]
1642it [03:23,  9.68it/s]
1643it [03:23,  9.39it/s]
1645it [03:23,  9.82it/s]
1647it [03:23,  9.77it/s]
1648it [03:23,  9.33it/s]
1649it [03:24,  8.98it/s]
1651it [03:24,  9.33it/s]
1652it [03:24,  8.95it/s]
1653it [03:24,  8.65it/s]
1654it [03:24,  8.66it/s]
1656it [03:24,  9.34it/s]
1657it [03:24,  9.45it/s]
1658it [03:25,  9.27it/s]
1659it [03:25,  8.31it/s]
1661it [03:25,  9.33it/s]
1662it [03:25,  7.54it/s]
1663it [03:25,  7.56it/s]
1664it [03:25,  7.83it/s]
1665it [03:25,  8.11it/s]
1666it [03:25,  8.30it/s]
1668it [03:26,  9.47it/s]
1670it [03:26,  8.96it/s]
1671it [03:26,  8.20it/s]
1673it [03:26,  8.53it/s]
1674it [03:26,  8.30it/s]
1675it [03:27,  7.86it/s]
1676it [03:27,  7.45it/s]
1677it [03:27,  8.01it/s]
1678it [03:27,  7.64it/s]
1679it [03:27,  7.87it/s]
1681it [03:27,  8.36it/s]
1683it [03:27,  8.37it/s]
1684it [03:28,  8.09it/s]
1686it [03:28,  8.77it/s]
1687it [03:28,  8.02it/s]
1689it [03:28,  8.75it/s]
1690it [03:28,  8.32it/s]
1692it [03:28,  9.53it/s]
1694it [03:29,  9.45it/s]
1696it [03:29, 10.36it/s]
1698it [03:29, 11.39it/s]
1700it [03:29, 10.42it/s]
1702it [03:29, 10.07it/s]
1704it [03:30, 10.00it/s]
1706it [03:30,  8.72it/s]
1708it [03:30,  9.32it/s]
1709it [03:30,  8.57it/s]
1711it [03:30,  8.83it/s]
1713it [03:31,  9.24it/s]
1715it [03:31, 10.15it/s]
1717it [03:35,  1.31it/s]
1718it [03:36,  1.64it/s]
1720it [03:36,  2.19it/s]
1722it [03:36,  2.94it/s]
1724it [03:36,  3.77it/s]
1726it [03:36,  4.55it/s]
1727it [03:36,  5.24it/s]
1729it [03:37,  5.96it/s]
1731it [03:37,  7.22it/s]
1733it [03:37,  6.92it/s]
1734it [03:37,  7.47it/s]
1736it [03:38,  7.46it/s]
1737it [03:38,  8.04it/s]
1739it [03:38,  8.24it/s]
1740it [03:38,  8.51it/s]
1741it [03:38,  8.00it/s]
1743it [03:38,  8.14it/s]
1745it [03:39,  8.62it/s]
1747it [03:39,  8.53it/s]
1748it [03:39,  7.89it/s]
1749it [03:39,  7.46it/s]
1750it [03:39,  7.58it/s]
1751it [03:39,  8.17it/s]
1752it [03:39,  8.35it/s]
1753it [03:40,  8.23it/s]
1755it [03:40,  8.28it/s]
1757it [03:40,  8.04it/s]
1759it [03:40,  8.52it/s]
1760it [03:40,  8.83it/s]
1761it [03:40,  9.10it/s]
1762it [03:41,  9.31it/s]
1764it [03:41, 10.21it/s]
1766it [03:41,  9.61it/s]
1768it [03:41,  9.80it/s]
1770it [03:41, 10.21it/s]
1772it [03:42, 10.56it/s]
1774it [03:42,  9.63it/s]
1776it [03:42,  8.77it/s]
1777it [03:42,  8.52it/s]
1778it [03:42,  8.50it/s]
1779it [03:42,  8.47it/s]
1780it [03:43,  8.30it/s]
1782it [03:43,  9.43it/s]
1784it [03:43,  8.84it/s]
1786it [03:43,  9.13it/s]
1787it [03:43,  8.77it/s]
1788it [03:43,  8.96it/s]
1790it [03:44,  9.76it/s]
1792it [03:44,  9.61it/s]
1793it [03:44,  8.89it/s]
1795it [03:44,  9.03it/s]
1797it [03:44,  9.44it/s]
1798it [03:44,  8.19it/s]
1800it [03:45,  8.61it/s]
1802it [03:45,  9.64it/s]
1804it [03:45,  8.74it/s]
1805it [03:45,  8.22it/s]
1807it [03:45,  8.52it/s]
1808it [03:46,  8.29it/s]
1810it [03:46,  8.44it/s]
1811it [03:46,  6.72it/s]
1812it [03:46,  6.82it/s]
1813it [03:46,  7.42it/s]
1814it [03:46,  7.85it/s]
1816it [03:46,  9.08it/s]
1818it [03:47,  9.02it/s]
1820it [03:47,  9.44it/s]
1821it [03:47,  9.59it/s]
1823it [03:47,  9.99it/s]
1825it [03:47,  9.46it/s]
1826it [03:48,  9.09it/s]
1828it [03:48,  9.95it/s]
1830it [03:48,  9.81it/s]
1832it [03:48, 10.04it/s]
1834it [03:48,  9.89it/s]
1836it [03:49, 10.03it/s]
1838it [03:49, 10.40it/s]
1840it [03:51,  2.15it/s]
1841it [03:51,  2.73it/s]
1843it [03:52,  3.44it/s]
1844it [03:52,  4.25it/s]
1846it [03:52,  5.14it/s]
1847it [03:52,  5.63it/s]
1849it [03:52,  6.76it/s]
1850it [03:52,  6.56it/s]
1852it [03:53,  7.77it/s]
1854it [03:53,  7.30it/s]
1855it [03:53,  7.91it/s]
1857it [03:53,  8.46it/s]
1859it [03:53,  9.27it/s]
1861it [03:55,  2.58it/s]
1862it [03:56,  3.30it/s]
1864it [03:56,  4.12it/s]
1866it [03:56,  5.25it/s]
1868it [03:56,  6.00it/s]
1869it [03:56,  6.74it/s]
1871it [03:56,  7.44it/s]
1872it [03:57,  8.00it/s]
1874it [03:57,  8.09it/s]
1876it [03:57,  8.43it/s]
1878it [03:57,  8.49it/s]
1880it [03:57,  9.17it/s]
1882it [03:58,  9.56it/s]
1884it [03:58,  9.90it/s]
1886it [03:58, 10.86it/s]
1888it [03:58, 10.17it/s]
1890it [03:58, 10.14it/s]
1892it [03:59, 10.16it/s]
1894it [03:59, 10.58it/s]
1896it [03:59, 10.48it/s]
1898it [03:59, 11.06it/s]
1900it [03:59, 10.85it/s]
1902it [03:59, 10.44it/s]
1904it [04:00, 10.34it/s]
1906it [04:00,  8.86it/s]
1908it [04:00,  9.83it/s]
1910it [04:00,  9.92it/s]
1912it [04:00, 10.82it/s]
1914it [04:01, 11.51it/s]
1916it [04:01, 10.29it/s]
1918it [04:01,  9.90it/s]
1920it [04:01,  9.67it/s]
1922it [04:01, 10.33it/s]
1924it [04:02, 10.39it/s]
1926it [04:02, 10.24it/s]
1928it [04:02, 10.90it/s]
1930it [04:02, 10.25it/s]
1932it [04:02,  9.53it/s]
1933it [04:03,  8.63it/s]
1935it [04:03,  8.21it/s]
1936it [04:03,  8.61it/s]
1938it [04:03,  9.78it/s]
1940it [04:03,  9.82it/s]
1942it [04:04, 10.09it/s]
1944it [04:04, 10.20it/s]
1946it [04:04,  9.23it/s]
1948it [04:06,  2.28it/s]
1949it [04:06,  2.96it/s]
1951it [04:07,  3.74it/s]
1953it [04:07,  4.73it/s]
1954it [04:07,  5.51it/s]
1956it [04:07,  6.14it/s]
1957it [04:07,  6.69it/s]
1959it [04:08,  7.18it/s]
1961it [04:08,  8.04it/s]
1962it [04:08,  8.39it/s]
1963it [04:08,  8.65it/s]
1964it [04:08,  8.77it/s]
1965it [04:08,  8.34it/s]
1967it [04:08,  9.44it/s]
1969it [04:09,  9.40it/s]
1971it [04:09,  9.80it/s]
1973it [04:09,  9.50it/s]
1975it [04:09,  9.34it/s]
1977it [04:09, 10.43it/s]
1979it [04:10,  9.43it/s]
1981it [04:10,  9.34it/s]
1982it [04:10,  9.25it/s]
1983it [04:10,  8.74it/s]
1984it [04:10,  8.66it/s]
1986it [04:10,  9.22it/s]
1987it [04:10,  8.81it/s]
1989it [04:11,  9.45it/s]
1991it [04:11,  9.29it/s]
1992it [04:11,  6.62it/s]
1994it [04:11,  7.61it/s]
1996it [04:11,  8.45it/s]
1997it [04:12,  8.14it/s]
1999it [04:12,  8.19it/s]
2000it [04:12,  7.65it/s]
2002it [04:12,  7.80it/s]
2004it [04:12,  8.82it/s]
2005it [04:13,  7.81it/s]
2007it [04:13,  8.66it/s]
2008it [04:13,  8.42it/s]
2009it [04:13,  8.62it/s]
2010it [04:13,  8.57it/s]
2012it [04:13,  8.88it/s]
2014it [04:13,  9.16it/s]
2016it [04:14, 10.10it/s]
2018it [04:14,  9.96it/s]
2020it [04:14,  8.66it/s]
2022it [04:14,  9.75it/s]
2024it [04:14, 10.07it/s]
2026it [04:15,  8.84it/s]
2027it [04:15,  8.29it/s]
2029it [04:15,  8.34it/s]
2030it [04:15,  8.39it/s]
2031it [04:15,  8.22it/s]
2033it [04:16,  8.16it/s]
2034it [04:16,  8.12it/s]
2036it [04:16,  8.41it/s]
2037it [04:16,  8.46it/s]
2038it [04:16,  7.83it/s]
2040it [04:16,  8.75it/s]
2041it [04:17,  8.75it/s]
2043it [04:17,  9.60it/s]
2045it [04:17,  9.50it/s]
2047it [04:17,  9.75it/s]
2049it [04:17, 10.15it/s]
2051it [04:17, 11.03it/s]
2053it [04:18,  9.72it/s]
2055it [04:18, 10.63it/s]
2057it [04:18,  9.68it/s]
2059it [04:18,  9.79it/s]
2061it [04:19,  9.55it/s]
2062it [04:19,  8.63it/s]
2064it [04:19,  9.00it/s]
2066it [04:19,  8.88it/s]
2068it [04:19,  9.83it/s]
2070it [04:19,  9.65it/s]
2071it [04:20,  9.60it/s]
2072it [04:20,  8.20it/s]
2074it [04:20,  9.18it/s]
2075it [04:20,  9.17it/s]
2077it [04:20,  9.23it/s]
2078it [04:20,  9.02it/s]
2080it [04:20,  9.82it/s]
2082it [04:21,  9.55it/s]
2084it [04:21, 10.50it/s]
2086it [04:21, 10.91it/s]
2088it [04:21, 10.32it/s]
2090it [04:21, 10.26it/s]
2092it [04:22, 11.11it/s]
2094it [04:22, 10.48it/s]
2096it [04:22,  8.99it/s]
2097it [04:22,  6.51it/s]
2098it [04:22,  6.63it/s]
2099it [04:23,  6.97it/s]
2101it [04:23,  8.19it/s]
2103it [04:23,  8.47it/s]
2105it [04:23,  9.47it/s]
2107it [04:23,  9.60it/s]
2109it [04:23, 10.43it/s]
2111it [04:24, 11.14it/s]
2113it [04:24, 10.11it/s]
2115it [04:24, 10.89it/s]
2117it [04:24,  9.74it/s]
2119it [04:25,  9.02it/s]
2120it [04:25,  8.54it/s]
2122it [04:25,  9.04it/s]
2124it [04:25, 10.10it/s]
2126it [04:25,  9.52it/s]
2128it [04:26,  8.57it/s]
2129it [04:26,  5.14it/s]
2131it [04:26,  6.31it/s]
2132it [04:26,  6.95it/s]
2134it [04:26,  7.42it/s]
2136it [04:27,  8.09it/s]
2138it [04:27,  8.71it/s]
2140it [04:27,  9.43it/s]
2142it [04:27, 10.33it/s]
2144it [04:27, 10.27it/s]
2146it [04:28,  9.74it/s]
2148it [04:28,  9.57it/s]
2150it [04:28, 10.20it/s]
2152it [04:28, 10.42it/s]
2154it [04:28,  9.98it/s]
2156it [04:29,  9.82it/s]
2157it [04:29,  9.84it/s]
2159it [04:29, 10.84it/s]
2161it [04:29, 11.60it/s]
2163it [04:29, 11.17it/s]
2165it [04:29, 10.21it/s]
2167it [04:30,  9.72it/s]
2169it [04:30, 10.74it/s]
2171it [04:30,  9.68it/s]
2173it [04:30,  9.59it/s]
2175it [04:30,  8.48it/s]
2177it [04:31,  9.39it/s]
2179it [04:31,  9.98it/s]
2181it [04:31,  9.79it/s]
2183it [04:31,  8.92it/s]
2185it [04:32,  9.01it/s]
2186it [04:32,  8.42it/s]
2188it [04:32,  9.60it/s]
2190it [04:32,  9.66it/s]
2192it [04:32,  9.61it/s]
2194it [04:32, 10.63it/s]
2196it [04:33, 10.44it/s]
2198it [04:33,  9.98it/s]
2200it [04:33, 10.27it/s]
2202it [04:33, 10.61it/s]
2204it [04:33,  9.50it/s]
2206it [04:34,  8.87it/s]
2207it [04:34,  8.79it/s]
2208it [04:34,  8.48it/s]
2209it [04:34,  8.42it/s]
2210it [04:34,  8.48it/s]
2212it [04:34,  8.50it/s]
2213it [04:34,  8.20it/s]
2214it [04:35,  7.03it/s]
2215it [04:35,  7.34it/s]
2217it [04:35,  7.44it/s]
2219it [04:35,  7.92it/s]
2221it [04:35,  8.38it/s]
2223it [04:36,  9.49it/s]
2225it [04:36, 10.66it/s]
2227it [04:36,  9.41it/s]
2229it [04:36,  9.95it/s]
2231it [04:36,  9.25it/s]
2233it [04:37, 10.24it/s]
2235it [04:37, 10.51it/s]
2237it [04:37, 10.13it/s]
2239it [04:37,  9.53it/s]
2241it [04:37,  9.99it/s]
2243it [04:38, 10.46it/s]
2245it [04:38, 10.20it/s]
2247it [04:38, 11.05it/s]
2249it [04:38, 10.12it/s]
2251it [04:38, 10.18it/s]
2253it [04:39, 11.08it/s]
2255it [04:39, 10.32it/s]
2257it [04:39,  9.82it/s]
2259it [04:39,  9.35it/s]
2260it [04:39,  9.02it/s]
2262it [04:40,  8.86it/s]
2263it [04:40,  8.23it/s]
2265it [04:40,  8.43it/s]
2267it [04:40,  8.82it/s]
2269it [04:40,  9.72it/s]
2271it [04:40, 10.01it/s]
2273it [04:41,  9.71it/s]
2275it [04:41, 10.03it/s]
2277it [04:41,  9.64it/s]
2278it [04:41,  8.46it/s]
2280it [04:41,  9.07it/s]
2282it [04:42,  9.75it/s]
2284it [04:42,  9.74it/s]
2286it [04:42,  9.54it/s]
2288it [04:42, 10.35it/s]
2290it [04:42, 10.39it/s]
2292it [04:43, 10.61it/s]
2294it [04:43, 11.41it/s]
2296it [04:43, 11.84it/s]
2298it [04:43, 11.17it/s]
2300it [04:43, 11.20it/s]
2302it [04:43, 12.02it/s]
2304it [04:44, 11.40it/s]
2306it [04:47,  1.79it/s]
2307it [04:47,  2.33it/s]
2309it [04:47,  3.01it/s]
2311it [04:47,  3.76it/s]
2313it [04:48,  4.70it/s]
2314it [04:48,  5.33it/s]
2315it [04:48,  6.08it/s]
2316it [04:48,  6.47it/s]
2318it [04:48,  7.65it/s]
2320it [04:48,  8.71it/s]
2322it [04:48,  8.96it/s]
2324it [04:49,  9.87it/s]
2326it [04:49,  9.20it/s]
2328it [04:49,  9.30it/s]
2330it [04:49,  8.88it/s]
2332it [04:50,  9.10it/s]
2334it [04:50,  9.40it/s]
2335it [04:50,  8.88it/s]
2336it [04:50,  8.29it/s]
2337it [04:50,  8.48it/s]
2339it [04:50,  8.74it/s]
2340it [04:50,  8.67it/s]
2341it [04:51,  8.86it/s]
2343it [04:51,  9.95it/s]
2345it [04:51,  9.78it/s]
2347it [04:51,  9.97it/s]
2349it [04:51, 10.95it/s]
2351it [04:51, 10.84it/s]
2353it [04:52, 10.44it/s]
2355it [04:52,  9.62it/s]
2357it [04:52, 10.45it/s]
2359it [04:52, 10.25it/s]
2361it [04:52, 11.05it/s]
2363it [04:53, 10.27it/s]
2365it [04:53, 10.91it/s]
2367it [04:53, 10.06it/s]
2369it [04:53, 10.27it/s]
2371it [04:53,  9.86it/s]
2373it [04:54,  7.95it/s]
2374it [04:54,  7.91it/s]
2376it [04:54,  8.32it/s]
2378it [04:54,  9.43it/s]
2380it [04:55,  8.81it/s]
2382it [04:55,  8.51it/s]
2383it [04:55,  8.49it/s]
2384it [04:55,  8.10it/s]
2386it [04:55,  9.31it/s]
2388it [04:55,  8.91it/s]
2390it [04:56, 10.12it/s]
2392it [04:56,  9.51it/s]
2394it [04:56, 10.36it/s]
2396it [04:56, 10.68it/s]
2398it [04:56, 10.88it/s]
2400it [04:56, 11.08it/s]
2402it [04:57, 11.38it/s]
2404it [04:57, 10.76it/s]
2406it [04:57,  9.96it/s]
2408it [04:58,  6.13it/s]
2410it [04:58,  6.83it/s]
2412it [04:58,  7.73it/s]
2413it [04:58,  8.06it/s]
2415it [04:58,  8.81it/s]
2417it [04:59,  9.65it/s]
2419it [04:59,  9.84it/s]
2421it [04:59, 10.86it/s]
2423it [04:59, 11.68it/s]
2425it [04:59, 12.29it/s]
2427it [04:59, 12.68it/s]
2429it [04:59, 13.15it/s]
2431it [05:00, 12.36it/s]
2433it [05:00, 12.82it/s]
2435it [05:00, 10.66it/s]
2437it [05:00,  9.87it/s]
2439it [05:00, 10.39it/s]
2441it [05:01, 10.12it/s]
2443it [05:01,  9.40it/s]
2445it [05:01,  9.19it/s]
2447it [05:01,  8.65it/s]
2449it [05:02,  9.81it/s]
2451it [05:02,  9.62it/s]
2453it [05:02,  8.82it/s]
2454it [05:02,  7.44it/s]
2455it [05:02,  7.85it/s]
2456it [05:02,  7.83it/s]
2457it [05:03,  5.98it/s]
2459it [05:03,  6.67it/s]
2460it [05:03,  6.89it/s]
2461it [05:03,  7.34it/s]
2462it [05:03,  7.66it/s]
2464it [05:04,  7.72it/s]
2465it [05:04,  8.04it/s]
2466it [05:04,  7.60it/s]
2468it [05:04,  7.88it/s]
2470it [05:04,  9.04it/s]
2471it [05:04,  8.21it/s]
2472it [05:04,  7.96it/s]
2474it [05:05,  8.38it/s]
2476it [05:05,  8.51it/s]
2477it [05:05,  7.75it/s]
2479it [05:05,  7.98it/s]
2480it [05:05,  7.56it/s]
2481it [05:06,  8.08it/s]
2482it [05:06,  8.42it/s]
2483it [05:06,  8.21it/s]
2484it [05:06,  8.14it/s]
2485it [05:06,  8.17it/s]
2487it [05:06,  9.18it/s]
2488it [05:06,  8.88it/s]
2489it [05:06,  8.24it/s]
2490it [05:07,  7.98it/s]
2491it [05:07,  8.04it/s]
2492it [05:07,  7.78it/s]
2493it [05:07,  6.90it/s]
2495it [05:07,  8.10it/s]
2496it [05:07,  8.04it/s]
2497it [05:07,  8.37it/s]
2498it [05:08,  8.59it/s]
2499it [05:08,  8.27it/s]
2501it [05:08,  8.55it/s]
2503it [05:08,  9.74it/s]
2505it [05:08,  9.13it/s]
2506it [05:08,  8.06it/s]
2507it [05:09,  8.53it/s]
2508it [05:09,  8.78it/s]
2510it [05:09,  9.16it/s]
2512it [05:09,  8.95it/s]
2513it [05:09,  8.47it/s]
2514it [05:09,  8.09it/s]
2515it [05:09,  7.89it/s]
2516it [05:10,  7.96it/s]
2518it [05:10,  8.86it/s]
2519it [05:10,  7.06it/s]
2520it [05:10,  7.57it/s]
2521it [05:10,  7.54it/s]
2523it [05:10,  8.05it/s]
2524it [05:11,  8.36it/s]
2525it [05:11,  8.31it/s]
2526it [05:11,  7.76it/s]
2527it [05:11,  7.02it/s]
2528it [05:11,  7.00it/s]
2529it [05:11,  7.35it/s]
2530it [05:11,  7.38it/s]
2531it [05:11,  7.80it/s]
2533it [05:12,  8.61it/s]
2534it [05:12,  8.20it/s]
2536it [05:12,  8.24it/s]
2537it [05:12,  8.02it/s]
2538it [05:12,  7.98it/s]
2539it [05:12,  7.73it/s]
2541it [05:13,  8.67it/s]
2543it [05:13,  8.88it/s]
2544it [05:13,  8.95it/s]
2545it [05:13,  8.54it/s]
2546it [05:13,  7.91it/s]
2547it [05:13,  7.80it/s]
2549it [05:13,  9.07it/s]
2551it [05:14,  9.03it/s]
2552it [05:14,  8.81it/s]
2553it [05:14,  8.66it/s]
2555it [05:14,  8.89it/s]
2557it [05:14,  8.96it/s]
2558it [05:14,  8.75it/s]
2560it [05:15,  8.63it/s]
2562it [05:15,  8.67it/s]
2563it [05:15,  8.18it/s]
2564it [05:15,  7.75it/s]
2566it [05:15,  8.72it/s]
2567it [05:16,  8.01it/s]
2568it [05:16,  7.90it/s]
2570it [05:16,  8.96it/s]
2571it [05:16,  8.88it/s]
2573it [05:16,  9.41it/s]
2575it [05:16,  9.27it/s]
2576it [05:16,  8.75it/s]
2577it [05:17,  8.48it/s]
2579it [05:17,  8.87it/s]
2580it [05:17,  7.59it/s]
2582it [05:17,  8.15it/s]
2583it [05:17,  8.30it/s]
2584it [05:17,  7.77it/s]
2586it [05:18,  8.43it/s]
2587it [05:18,  8.09it/s]
2589it [05:18,  8.87it/s]
2590it [05:18,  8.67it/s]
2592it [05:18,  9.52it/s]
2593it [05:18,  8.18it/s]
2594it [05:19,  8.34it/s]
2595it [05:19,  8.24it/s]
2596it [05:19,  8.26it/s]
2597it [05:19,  8.69it/s]
2598it [05:19,  8.39it/s]
2600it [05:19,  9.56it/s]
2602it [05:19,  9.86it/s]
2604it [05:20,  9.36it/s]
2606it [05:20, 10.07it/s]
2608it [05:20,  9.60it/s]
2610it [05:20,  9.02it/s]
2611it [05:20,  8.27it/s]
2612it [05:20,  8.19it/s]
2613it [05:21,  8.10it/s]
2614it [05:21,  7.89it/s]
2615it [05:21,  7.93it/s]
2616it [05:21,  7.90it/s]
2617it [05:21,  8.40it/s]
2618it [05:21,  7.97it/s]
2620it [05:21,  8.40it/s]
2622it [05:22,  8.99it/s]
2623it [05:22,  8.99it/s]
2625it [05:22,  9.34it/s]
2626it [05:22,  8.65it/s]
2628it [05:22,  9.60it/s]
2630it [05:22,  8.82it/s]
2632it [05:23,  9.22it/s]
2633it [05:23,  9.27it/s]
2634it [05:23,  8.50it/s]
2635it [05:23,  8.49it/s]
2637it [05:23,  9.42it/s]
2639it [05:23,  9.49it/s]
2640it [05:24,  9.41it/s]
2642it [05:24, 10.27it/s]
2644it [05:24,  9.28it/s]
2645it [05:24,  9.18it/s]
2647it [05:24,  9.39it/s]
2648it [05:24,  8.79it/s]
2649it [05:25,  8.32it/s]
2651it [05:25,  9.31it/s]
2652it [05:25,  8.79it/s]
2653it [05:25,  8.70it/s]
2654it [05:25,  8.56it/s]
2655it [05:25,  7.54it/s]
2656it [05:25,  7.06it/s]
2658it [05:26,  6.79it/s]
2659it [05:26,  7.44it/s]
2661it [05:26,  8.39it/s]
2662it [05:26,  8.44it/s]
2663it [05:26,  5.08it/s]
2664it [05:27,  5.62it/s]
2665it [05:27,  5.87it/s]
2666it [05:27,  5.97it/s]
2668it [05:27,  7.01it/s]
2670it [05:27,  7.63it/s]
2671it [05:27,  7.04it/s]
2672it [05:28,  7.54it/s]
2673it [05:28,  7.83it/s]
2674it [05:28,  7.99it/s]
2675it [05:28,  8.48it/s]
2676it [05:28,  8.17it/s]
2677it [05:30,  1.60it/s]
2678it [05:30,  2.07it/s]
2680it [05:30,  2.78it/s]
2681it [05:30,  3.49it/s]
2683it [05:30,  4.38it/s]
2685it [05:31,  5.51it/s]
2687it [05:31,  6.54it/s]
2689it [05:31,  7.13it/s]
2691it [05:31,  8.28it/s]
2693it [05:31,  8.22it/s]
2695it [05:32,  9.00it/s]
2697it [05:32,  9.31it/s]
2699it [05:32,  8.60it/s]
2701it [05:32,  8.64it/s]
2702it [05:32,  8.93it/s]
2704it [05:33,  9.25it/s]
2705it [05:33,  7.93it/s]
2706it [05:33,  7.40it/s]
2708it [05:33,  8.39it/s]
2710it [05:33,  8.66it/s]
2712it [05:33,  9.71it/s]
2714it [05:34,  9.56it/s]
2716it [05:34,  9.01it/s]
2718it [05:34,  8.82it/s]
2720it [05:34,  9.00it/s]
2721it [05:34,  8.89it/s]
2723it [05:35,  9.64it/s]
2724it [05:35,  8.70it/s]
2725it [05:35,  8.36it/s]
2727it [05:35,  8.64it/s]
2729it [05:35,  9.44it/s]
2730it [05:35,  9.56it/s]
2731it [05:35,  8.67it/s]
2733it [05:36,  9.55it/s]
2735it [05:36,  9.54it/s]
2737it [05:36, 10.24it/s]
2739it [05:36, 10.03it/s]
2741it [05:36, 11.00it/s]
2743it [05:37, 10.59it/s]
2745it [05:37, 10.44it/s]
2747it [05:37,  9.70it/s]
2748it [05:37,  9.10it/s]
2749it [05:37,  8.16it/s]
2750it [05:37,  8.01it/s]
2751it [05:38,  8.17it/s]
2752it [05:38,  8.13it/s]
2753it [05:38,  8.13it/s]
2755it [05:38,  9.22it/s]
2756it [05:38,  8.89it/s]
2758it [05:38,  8.85it/s]
2759it [05:38,  8.67it/s]
2760it [05:39,  8.44it/s]
2762it [05:39,  8.86it/s]
2763it [05:39,  8.31it/s]
2764it [05:39,  8.26it/s]
2766it [05:39,  9.38it/s]
2767it [05:39,  8.19it/s]
2768it [05:39,  8.22it/s]
2770it [05:40,  6.92it/s]
2771it [05:40,  6.71it/s]
2773it [05:40,  7.25it/s]
2774it [05:40,  7.60it/s]
2776it [05:40,  8.71it/s]
2777it [05:41,  8.17it/s]
2778it [05:41,  7.60it/s]
2780it [05:41,  7.96it/s]
2781it [05:41,  8.22it/s]
2783it [05:41,  8.92it/s]
2785it [05:41,  8.87it/s]
2787it [05:42,  8.95it/s]
2789it [05:42,  9.34it/s]
2791it [05:42, 10.29it/s]
2793it [05:42, 10.15it/s]
2795it [05:42, 10.43it/s]
2797it [05:43,  9.84it/s]
2799it [05:43,  9.32it/s]
2800it [05:43,  8.90it/s]
2801it [05:43,  8.82it/s]
2803it [05:43,  9.96it/s]
2805it [05:44,  9.63it/s]
2807it [05:44,  8.96it/s]
2809it [05:44,  9.95it/s]
2811it [05:44,  9.83it/s]
2813it [05:44,  9.70it/s]
2815it [05:45,  9.29it/s]
2816it [05:45,  8.71it/s]
2817it [05:45,  7.91it/s]
2818it [05:45,  7.98it/s]
2819it [05:45,  7.77it/s]
2821it [05:45,  8.61it/s]
2823it [05:45,  9.23it/s]
2825it [05:46,  9.53it/s]
2826it [05:46,  9.22it/s]
2827it [05:46,  8.04it/s]
2829it [05:46,  8.36it/s]
2830it [05:46,  8.26it/s]
2832it [05:46,  8.97it/s]
2833it [05:47,  8.75it/s]
2834it [05:47,  8.28it/s]
2835it [05:47,  8.26it/s]
2836it [05:47,  8.66it/s]
2837it [05:47,  8.04it/s]
2838it [05:47,  7.98it/s]
2840it [05:47,  8.90it/s]
2841it [05:47,  8.91it/s]
2842it [05:48,  8.41it/s]
2843it [05:48,  8.47it/s]
2844it [05:48,  7.54it/s]
2845it [05:48,  7.89it/s]
2847it [05:48,  8.23it/s]
2848it [05:48,  8.22it/s]
2849it [05:48,  8.54it/s]
2851it [05:49,  8.69it/s]
2852it [05:49,  8.62it/s]
2853it [05:49,  8.53it/s]
2854it [05:49,  8.42it/s]
2856it [05:49,  9.09it/s]
2858it [05:49,  9.22it/s]
2859it [05:50,  9.26it/s]
2860it [05:50,  9.20it/s]
2861it [05:50,  8.67it/s]
2862it [05:50,  8.79it/s]
2863it [05:50,  8.82it/s]
2864it [05:50,  9.00it/s]
2865it [05:50,  8.82it/s]
2866it [05:50,  8.51it/s]
2867it [05:50,  8.25it/s]
2868it [05:51,  8.25it/s]
2869it [05:51,  7.88it/s]
2870it [05:51,  8.03it/s]
2871it [05:51,  8.29it/s]
2873it [05:51,  8.50it/s]
2874it [05:51,  8.30it/s]
2875it [05:51,  8.60it/s]
2876it [05:52,  8.49it/s]
2877it [05:52,  8.44it/s]
2878it [05:52,  7.72it/s]
2879it [05:52,  7.93it/s]
2880it [05:52,  8.32it/s]
2882it [05:52,  8.75it/s]
2883it [05:52,  8.76it/s]
2884it [05:52,  8.92it/s]
2885it [05:53,  8.57it/s]
